,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
7668,DSERRY2,Services,Recreation,2005_Q1,0.13,0.14,0.14,0.14,0.01,0.01,0.01,14.0,2005,1,2005-01-01
7669,DSERRY2,Services,Transportation,2005_Q1,0.05,0.06,0.06,0.06,0.01,0.01,0.01,14.0,2005,1,2005-01-01
7670,DSERRY2,Services,Electricity and gas,2005_Q2,0.05,-0.08,0.08,0.08,-0.13,0.13,0.13,14.0,2005,4,2005-04-01
7671,DSERRY2,Services,Housing,2005_Q2,0.22,0.22,0.22,0.22,0.0,0.0,0.0,14.0,2005,4,2005-04-01
7672,DSERRY2,Services,Medical care,2005_Q2,0.45,0.5,0.5,0.5,0.05,0.05,0.05,14.0,2005,4,2005-04-01
7673,DSERRY2,Services,Other,2005_Q2,0.11,0.18,0.18,0.18,0.07,0.07,0.07,14.0,2005,4,2005-04-01
7674,DSERRY2,Services,Other household operation,2005_Q2,0.05,0.06,0.06,0.06,0.01,0.01,0.01,14.0,2005,4,2005-04-01
7675,DSERRY2,Services,Recreation,2005_Q2,0.02,0.02,0.02,0.02,0.0,0.0,0.0,14.0,2005,4,2005-04-01
7676,DSERRY2,Services,Transportation,2005_Q2,0.06,0.06,0.06,0.06,0.0,0.0,0.0,14.0,2005,4,2005-04-01
7677,DSERRY2,Services,Electricity and gas,2005_Q3,0.06,0.1,0.1,0.1,0.04,0.04,0.04,14.0,2005,7,2005-07-01
7678,DSERRY2,Services,Housing,2005_Q3,0.2,0.2,0.2,0.2,0.0,0.0,0.0,14.0,2005,7,2005-07-01
7679,DSERRY2,Services,Medical care,2005_Q3,0.67,0.66,0.66,0.66,-0.01,0.01,0.01,14.0,2005,7,2005-07-01
7680,DSERRY2,Services,Other,2005_Q3,0.3,0.26,0.26,0.26,-0.04,0.04,0.04,14.0,2005,7,2005-07-01
7681,DSERRY2,Services,Other household operation,2005_Q3,0.04,0.08,0.08,0.08,0.04,0.04,0.04,14.0,2005,7,2005-07-01
7682,DSERRY2,Services,Recreation,2005_Q3,0.01,0.02,0.02,0.02,0.01,0.01,0.01,14.0,2005,7,2005-07-01
7683,DSERRY2,Services,Transportation,2005_Q3,0.05,0.05,0.05,0.05,0.0,0.0,0.0,14.0,2005,7,2005-07-01
7684,DSERRY2,Services,Electricity and gas,2005_Q4,0.02,0.03,0.03,0.03,0.01,0.01,0.01,14.0,2005,10,2005-10-01
7685,DSERRY2,Services,Housing,2005_Q4,0.18,0.16,0.16,0.16,-0.02,0.02,0.02,14.0,2005,10,2005-10-01
7686,DSERRY2,Services,Medical care,2005_Q4,0.61,0.58,0.58,0.58,-0.03,0.03,0.03,14.0,2005,10,2005-10-01
7687,DSERRY2,Services,Other,2005_Q4,0.26,0.2,0.2,0.2,-0.06,0.06,0.06,14.0,2005,10,2005-10-01
7688,DSERRY2,Services,Other household operation,2005_Q4,0.06,-0.02,0.02,0.02,-0.08,0.08,0.08,14.0,2005,10,2005-10-01
7689,DSERRY2,Services,Recreation,2005_Q4,0.08,0.02,0.02,0.02,-0.06,0.06,0.06,14.0,2005,10,2005-10-01
7690,DSERRY2,Services,Transportation,2005_Q4,0.11,0.11,0.11,0.11,0.0,0.0,0.0,14.0,2005,10,2005-10-01
7691,DSERRY2,Services,Electricity and gas,2006_Q1,-0.25,-0.55,0.55,0.55,-0.3,0.3,0.3,14.0,2006,1,2006-01-01
7692,DSERRY2,Services,Housing,2006_Q1,0.19,0.19,0.19,0.19,0.0,0.0,0.0,14.0,2006,1,2006-01-01
7693,DSERRY2,Services,Medical care,2006_Q1,0.59,0.59,0.59,0.59,0.0,0.0,0.0,14.0,2006,1,2006-01-01
7694,DSERRY2,Services,Other,2006_Q1,0.4,0.36,0.36,0.36,-0.04,0.04,0.04,14.0,2006,1,2006-01-01
7695,DSERRY2,Services,Other household operation,2006_Q1,0.0,-0.01,0.01,0.01,-0.01,0.01,0.01,14.0,2006,1,2006-01-01
7696,DSERRY2,Services,Recreation,2006_Q1,0.1,0.09,0.09,0.09,-0.01,0.01,0.01,14.0,2006,1,2006-01-01
7697,DSERRY2,Services,Transportation,2006_Q1,0.14,0.15,0.15,0.15,0.01,0.01,0.01,14.0,2006,1,2006-01-01
7698,DSERRY2,Services,Electricity and gas,2006_Q2,0.22,0.23,0.23,0.23,0.01,0.01,0.01,14.0,2006,4,2006-04-01
7699,DSERRY2,Services,Housing,2006_Q2,0.26,0.25,0.25,0.25,-0.01,0.01,0.01,14.0,2006,4,2006-04-01
7700,DSERRY2,Services,Medical care,2006_Q2,0.41,0.31,0.31,0.31,-0.1,0.1,0.1,14.0,2006,4,2006-04-01
7701,DSERRY2,Services,Other,2006_Q2,0.51,0.58,0.58,0.58,0.07,0.07,0.07,14.0,2006,4,2006-04-01
7702,DSERRY2,Services,Other household operation,2006_Q2,0.02,0.08,0.08,0.08,0.06,0.06,0.06,14.0,2006,4,2006-04-01
7703,DSERRY2,Services,Recreation,2006_Q2,-0.02,0.02,0.02,0.02,0.04,0.04,0.04,14.0,2006,4,2006-04-01
7704,DSERRY2,Services,Transportation,2006_Q2,0.03,0.04,0.04,0.04,0.01,0.01,0.01,14.0,2006,4,2006-04-01
7705,DSERRY2,Services,Electricity and gas,2006_Q3,0.13,0.32,0.32,0.32,0.19,0.19,0.19,14.0,2006,7,2006-07-01
7706,DSERRY2,Services,Housing,2006_Q3,0.27,0.27,0.27,0.27,0.0,0.0,0.0,14.0,2006,7,2006-07-01
7707,DSERRY2,Services,Medical care,2006_Q3,0.34,0.25,0.25,0.25,-0.09,0.09,0.09,14.0,2006,7,2006-07-01
7708,DSERRY2,Services,Other,2006_Q3,0.23,0.15,0.15,0.15,-0.08,0.08,0.08,14.0,2006,7,2006-07-01
7709,DSERRY2,Services,Other household operation,2006_Q3,0.05,0.04,0.04,0.04,-0.01,0.01,0.01,14.0,2006,7,2006-07-01
7710,DSERRY2,Services,Recreation,2006_Q3,0.09,0.08,0.08,0.08,-0.01,0.01,0.01,14.0,2006,7,2006-07-01
7711,DSERRY2,Services,Transportation,2006_Q3,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,14.0,2006,7,2006-07-01
7712,DSERRY2,Services,Electricity and gas,2006_Q4,0.08,0.08,0.08,0.08,0.0,0.0,0.0,14.0,2006,10,2006-10-01
7713,DSERRY2,Services,Housing,2006_Q4,0.33,0.33,0.33,0.33,0.0,0.0,0.0,14.0,2006,10,2006-10-01
7714,DSERRY2,Services,Medical care,2006_Q4,0.31,0.42,0.42,0.42,0.11,0.11,0.11,14.0,2006,10,2006-10-01
7715,DSERRY2,Services,Other,2006_Q4,0.26,0.33,0.33,0.33,0.07,0.07,0.07,14.0,2006,10,2006-10-01
7716,DSERRY2,Services,Other household operation,2006_Q4,0.01,0.05,0.05,0.05,0.04,0.04,0.04,14.0,2006,10,2006-10-01
7717,DSERRY2,Services,Recreation,2006_Q4,0.11,0.09,0.09,0.09,-0.02,0.02,0.02,14.0,2006,10,2006-10-01
7718,DSERRY2,Services,Transportation,2006_Q4,0.1,0.1,0.1,0.1,0.0,0.0,0.0,14.0,2006,10,2006-10-01
7719,DSERRY2,Services,Electricity and gas,2007_Q1,0.16,0.26,0.26,0.26,0.1,0.1,0.1,14.0,2007,1,2007-01-01
7720,DSERRY2,Services,Housing,2007_Q1,0.22,0.24,0.24,0.24,0.02,0.02,0.02,14.0,2007,1,2007-01-01
7721,DSERRY2,Services,Medical care,2007_Q1,0.55,0.51,0.51,0.51,-0.04,0.04,0.04,14.0,2007,1,2007-01-01
7722,DSERRY2,Services,Other,2007_Q1,0.47,0.46,0.46,0.46,-0.01,0.01,0.01,14.0,2007,1,2007-01-01
7723,DSERRY2,Services,Other household operation,2007_Q1,0.06,0.04,0.04,0.04,-0.02,0.02,0.02,14.0,2007,1,2007-01-01
7724,DSERRY2,Services,Recreation,2007_Q1,-0.01,-0.02,0.02,0.02,-0.01,0.01,0.01,14.0,2007,1,2007-01-01
7725,DSERRY2,Services,Transportation,2007_Q1,0.06,0.08,0.08,0.08,0.02,0.02,0.02,14.0,2007,1,2007-01-01
7726,DSERRY2,Services,Electricity and gas,2007_Q2,-0.08,0.02,0.02,0.02,0.1,0.1,0.1,14.0,2007,4,2007-04-01
7727,DSERRY2,Services,Housing,2007_Q2,0.29,0.29,0.29,0.29,0.0,0.0,0.0,14.0,2007,4,2007-04-01
7728,DSERRY2,Services,Medical care,2007_Q2,0.35,0.28,0.28,0.28,-0.07,0.07,0.07,14.0,2007,4,2007-04-01
7729,DSERRY2,Services,Other,2007_Q2,0.22,0.19,0.19,0.19,-0.03,0.03,0.03,14.0,2007,4,2007-04-01
7730,DSERRY2,Services,Other household operation,2007_Q2,0.03,0.03,0.03,0.03,0.0,0.0,0.0,14.0,2007,4,2007-04-01
7731,DSERRY2,Services,Recreation,2007_Q2,-0.03,0.03,0.03,0.03,0.06,0.06,0.06,14.0,2007,4,2007-04-01
7732,DSERRY2,Services,Transportation,2007_Q2,0.15,0.11,0.11,0.11,-0.04,0.04,0.04,14.0,2007,4,2007-04-01
7733,DSERRY2,Services,Electricity and gas,2007_Q3,0.06,0.21,0.21,0.21,0.15,0.15,0.15,14.0,2007,7,2007-07-01
7734,DSERRY2,Services,Housing,2007_Q3,0.27,0.27,0.27,0.27,0.0,0.0,0.0,14.0,2007,7,2007-07-01
7735,DSERRY2,Services,Medical care,2007_Q3,0.32,0.27,0.27,0.27,-0.05,0.05,0.05,14.0,2007,7,2007-07-01
7736,DSERRY2,Services,Other,2007_Q3,0.33,0.24,0.24,0.24,-0.09,0.09,0.09,14.0,2007,7,2007-07-01
7737,DSERRY2,Services,Other household operation,2007_Q3,0.05,0.02,0.02,0.02,-0.03,0.03,0.03,14.0,2007,7,2007-07-01
7738,DSERRY2,Services,Recreation,2007_Q3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,14.0,2007,7,2007-07-01
7739,DSERRY2,Services,Transportation,2007_Q3,0.07,0.09,0.09,0.09,0.02,0.02,0.02,14.0,2007,7,2007-07-01
7740,DSERRY2,Services,Electricity and gas,2007_Q4,-0.12,0.19,0.19,0.19,0.31,0.31,0.31,14.0,2007,10,2007-10-01
7741,DSERRY2,Services,Housing,2007_Q4,0.36,0.34,0.34,0.34,-0.02,0.02,0.02,14.0,2007,10,2007-10-01
7742,DSERRY2,Services,Medical care,2007_Q4,0.35,0.51,0.51,0.51,0.16,0.16,0.16,14.0,2007,10,2007-10-01
7743,DSERRY2,Services,Other,2007_Q4,0.07,0.03,0.03,0.03,-0.04,0.04,0.04,14.0,2007,10,2007-10-01
7744,DSERRY2,Services,Other household operation,2007_Q4,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,14.0,2007,10,2007-10-01
7745,DSERRY2,Services,Recreation,2007_Q4,-0.06,0.0,0.0,0.0,0.06,0.06,0.06,14.0,2007,10,2007-10-01
7746,DSERRY2,Services,Transportation,2007_Q4,0.04,0.07,0.07,0.07,0.03,0.03,0.03,14.0,2007,10,2007-10-01
7747,DSERRY2,Services,Electricity and gas,2008_Q1,0.23,0.19,0.19,0.19,-0.04,0.04,0.04,14.0,2008,1,2008-01-01
7748,DSERRY2,Services,Housing,2008_Q1,0.23,0.23,0.23,0.23,0.0,0.0,0.0,14.0,2008,1,2008-01-01
7749,DSERRY2,Services,Medical care,2008_Q1,0.44,0.62,0.62,0.62,0.18,0.18,0.18,14.0,2008,1,2008-01-01
7750,DSERRY2,Services,Other,2008_Q1,0.47,0.39,0.39,0.39,-0.08,0.08,0.08,14.0,2008,1,2008-01-01
7751,DSERRY2,Services,Other household operation,2008_Q1,0.04,-0.06,0.06,0.06,-0.1,0.1,0.1,14.0,2008,1,2008-01-01
7752,DSERRY2,Services,Recreation,2008_Q1,-0.03,-0.12,0.12,0.12,-0.09,0.09,0.09,14.0,2008,1,2008-01-01
7753,DSERRY2,Services,Transportation,2008_Q1,0.05,0.06,0.06,0.06,0.01,0.01,0.01,14.0,2008,1,2008-01-01
7754,DSERRY2,Services,Electricity and gas,2008_Q2,0.05,-0.19,0.19,0.19,-0.24,0.24,0.24,14.0,2008,4,2008-04-01
7755,DSERRY2,Services,Housing,2008_Q2,0.18,0.18,0.18,0.18,0.0,0.0,0.0,14.0,2008,4,2008-04-01
7756,DSERRY2,Services,Medical care,2008_Q2,0.41,0.35,0.35,0.35,-0.06,0.06,0.06,14.0,2008,4,2008-04-01
7757,DSERRY2,Services,Other,2008_Q2,-0.16,-0.03,0.03,0.03,0.13,0.13,0.13,14.0,2008,4,2008-04-01
7758,DSERRY2,Services,Other household operation,2008_Q2,0.02,0.02,0.02,0.02,0.0,0.0,0.0,14.0,2008,4,2008-04-01
7759,DSERRY2,Services,Recreation,2008_Q2,0.03,0.04,0.04,0.04,0.01,0.01,0.01,14.0,2008,4,2008-04-01
7760,DSERRY2,Services,Transportation,2008_Q2,-0.05,-0.08,0.08,0.08,-0.03,0.03,0.03,14.0,2008,4,2008-04-01
7761,DSERRY2,Services,Electricity and gas,2008_Q3,-0.23,-0.38,0.38,0.38,-0.15,0.15,0.15,14.0,2008,7,2008-07-01
7762,DSERRY2,Services,Housing,2008_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,14.0,2008,7,2008-07-01
7763,DSERRY2,Services,Medical care,2008_Q3,0.35,0.31,0.31,0.31,-0.04,0.04,0.04,14.0,2008,7,2008-07-01
7764,DSERRY2,Services,Other,2008_Q3,0.07,0.02,0.02,0.02,-0.05,0.05,0.05,14.0,2008,7,2008-07-01
7765,DSERRY2,Services,Other household operation,2008_Q3,0.05,0.05,0.05,0.05,0.0,0.0,0.0,14.0,2008,7,2008-07-01
7766,DSERRY2,Services,Recreation,2008_Q3,-0.02,-0.04,0.04,0.04,-0.02,0.02,0.02,14.0,2008,7,2008-07-01
7767,DSERRY2,Services,Transportation,2008_Q3,-0.04,-0.06,0.06,0.06,-0.02,0.02,0.02,14.0,2008,7,2008-07-01
7768,DSERRY2,Services,Electricity and gas,2008_Q4,0.42,0.29,0.29,0.29,-0.13,0.13,0.13,14.0,2008,10,2008-10-01
7769,DSERRY2,Services,Housing,2008_Q4,0.02,0.04,0.04,0.04,0.02,0.02,0.02,14.0,2008,10,2008-10-01
7770,DSERRY2,Services,Medical care,2008_Q4,0.27,0.38,0.38,0.38,0.11,0.11,0.11,14.0,2008,10,2008-10-01
7771,DSERRY2,Services,Other,2008_Q4,0.15,0.14,0.14,0.14,-0.01,0.01,0.01,14.0,2008,10,2008-10-01
7772,DSERRY2,Services,Other household operation,2008_Q4,0.05,0.02,0.02,0.02,-0.03,0.03,0.03,14.0,2008,10,2008-10-01
7773,DSERRY2,Services,Recreation,2008_Q4,0.01,-0.03,0.03,0.03,-0.04,0.04,0.04,14.0,2008,10,2008-10-01
7774,DSERRY2,Services,Transportation,2008_Q4,-0.18,-0.17,0.17,0.17,0.01,0.01,0.01,14.0,2008,10,2008-10-01
7775,DSERRY2,Services,Electricity and gas,2009_Q1,0.31,0.15,0.15,0.15,-0.16,0.16,0.16,14.0,2009,1,2009-01-01
7776,DSERRY2,Services,Housing,2009_Q1,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,14.0,2009,1,2009-01-01
7777,DSERRY2,Services,Medical care,2009_Q1,0.25,0.21,0.21,0.21,-0.04,0.04,0.04,14.0,2009,1,2009-01-01
7778,DSERRY2,Services,Other,2009_Q1,0.14,0.16,0.16,0.16,0.02,0.02,0.02,14.0,2009,1,2009-01-01
7779,DSERRY2,Services,Other household operation,2009_Q1,0.01,-0.03,0.03,0.03,-0.04,0.04,0.04,14.0,2009,1,2009-01-01
7780,DSERRY2,Services,Recreation,2009_Q1,0.07,0.05,0.05,0.05,-0.02,0.02,0.02,14.0,2009,1,2009-01-01
7781,DSERRY2,Services,Transportation,2009_Q1,-0.14,-0.12,0.12,0.12,0.02,0.02,0.02,14.0,2009,1,2009-01-01
7782,DSERRY2,Services,Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\,2009_Q2,-0.14,-0.21,0.21,0.21,-0.07,0.07,0.07,14.0,2009,4,2009-04-01
7783,DSERRY2,Services,Financial services and insurance,2009_Q2,0.16,0.14,0.14,0.14,-0.02,0.02,0.02,14.0,2009,4,2009-04-01
7784,DSERRY2,Services,Food services and accommodations,2009_Q2,-0.09,-0.1,0.1,0.1,-0.01,0.01,0.01,14.0,2009,4,2009-04-01
7785,DSERRY2,Services,Health care,2009_Q2,0.24,0.44,0.44,0.44,0.2,0.2,0.2,14.0,2009,4,2009-04-01
7786,DSERRY2,Services,Housing and utilities,2009_Q2,-0.11,-0.16,0.16,0.16,-0.05,0.05,0.05,14.0,2009,4,2009-04-01
7787,DSERRY2,Services,Other services,2009_Q2,0.0,0.01,0.01,0.01,0.01,0.01,0.01,14.0,2009,4,2009-04-01
7788,DSERRY2,Services,Recreation services,2009_Q2,-0.02,-0.04,0.04,0.04,-0.02,0.02,0.02,14.0,2009,4,2009-04-01
7789,DSERRY2,Services,Transportation services,2009_Q2,0.0,0.02,0.02,0.02,0.02,0.02,0.02,14.0,2009,4,2009-04-01
7790,DSERRY2,Services,Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\,2009_Q3,-0.06,0.13,0.13,0.13,0.19,0.19,0.19,14.0,2009,7,2009-07-01
7791,DSERRY2,Services,Financial services and insurance,2009_Q3,0.21,0.17,0.17,0.17,-0.04,0.04,0.04,14.0,2009,7,2009-07-01
7792,DSERRY2,Services,Food services and accommodations,2009_Q3,0.01,-0.09,0.09,0.09,-0.1,0.1,0.1,14.0,2009,7,2009-07-01
7793,DSERRY2,Services,Health care,2009_Q3,0.27,0.02,0.02,0.02,-0.25,0.25,0.25,14.0,2009,7,2009-07-01
7794,DSERRY2,Services,Housing and utilities,2009_Q3,0.04,0.07,0.07,0.07,0.03,0.03,0.03,14.0,2009,7,2009-07-01
7795,DSERRY2,Services,Other services,2009_Q3,0.1,0.07,0.07,0.07,-0.03,0.03,0.03,14.0,2009,7,2009-07-01
7796,DSERRY2,Services,Recreation services,2009_Q3,-0.09,-0.08,0.08,0.08,0.01,0.01,0.01,14.0,2009,7,2009-07-01
7797,DSERRY2,Services,Transportation services,2009_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,14.0,2009,7,2009-07-01
7798,DSERRY2,Services,Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\,2009_Q4,0.09,0.11,0.11,0.11,0.02,0.02,0.02,14.0,2009,10,2009-10-01
7799,DSERRY2,Services,Financial services and insurance,2009_Q4,0.12,-0.15,0.15,0.15,-0.27,0.27,0.27,14.0,2009,10,2009-10-01
7800,DSERRY2,Services,Food services and accommodations,2009_Q4,-0.03,-0.04,0.04,0.04,-0.01,0.01,0.01,14.0,2009,10,2009-10-01
7801,DSERRY2,Services,Health care,2009_Q4,0.16,0.25,0.25,0.25,0.09,0.09,0.09,14.0,2009,10,2009-10-01
7802,DSERRY2,Services,Housing and utilities,2009_Q4,0.44,0.33,0.33,0.33,-0.11,0.11,0.11,14.0,2009,10,2009-10-01
7803,DSERRY2,Services,Other services,2009_Q4,0.02,-0.02,0.02,0.02,-0.04,0.04,0.04,14.0,2009,10,2009-10-01
7804,DSERRY2,Services,Recreation services,2009_Q4,0.01,0.0,0.0,0.0,-0.01,0.01,0.01,14.0,2009,10,2009-10-01
7805,DSERRY2,Services,Transportation services,2009_Q4,0.02,0.02,0.02,0.02,0.0,0.0,0.0,14.0,2009,10,2009-10-01
7806,DSERRY2,Services,Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\,2010_Q1,0.15,0.08,0.08,0.08,-0.07,0.07,0.07,14.0,2010,1,2010-01-01
7807,DSERRY2,Services,Financial services and insurance,2010_Q1,-0.04,0.06,0.06,0.06,0.1,0.1,0.1,14.0,2010,1,2010-01-01
7808,DSERRY2,Services,Food services and accommodations,2010_Q1,0.34,0.26,0.26,0.26,-0.08,0.08,0.08,14.0,2010,1,2010-01-01
7809,DSERRY2,Services,Health care,2010_Q1,0.26,0.2,0.2,0.2,-0.06,0.06,0.06,14.0,2010,1,2010-01-01
7810,DSERRY2,Services,Housing and utilities,2010_Q1,0.32,0.09,0.09,0.09,-0.23,0.23,0.23,14.0,2010,1,2010-01-01
7811,DSERRY2,Services,Other services,2010_Q1,0.04,0.01,0.01,0.01,-0.03,0.03,0.03,14.0,2010,1,2010-01-01
7812,DSERRY2,Services,Recreation services,2010_Q1,0.08,0.02,0.02,0.02,-0.06,0.06,0.06,14.0,2010,1,2010-01-01
7813,DSERRY2,Services,Transportation services,2010_Q1,0.0,-0.02,0.02,0.02,-0.02,0.02,0.02,14.0,2010,1,2010-01-01
7814,DSERRY2,Services,Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\,2010_Q2,0.07,0.06,0.06,0.06,-0.01,0.01,0.01,14.0,2010,4,2010-04-01
7815,DSERRY2,Services,Financial services and insurance,2010_Q2,0.17,0.07,0.07,0.07,-0.1,0.1,0.1,14.0,2010,4,2010-04-01
7816,DSERRY2,Services,Food services and accommodations,2010_Q2,0.11,0.11,0.11,0.11,0.0,0.0,0.0,14.0,2010,4,2010-04-01
7817,DSERRY2,Services,Health care,2010_Q2,0.08,0.35,0.35,0.35,0.27,0.27,0.27,14.0,2010,4,2010-04-01
7818,DSERRY2,Services,Housing and utilities,2010_Q2,-0.09,0.14,0.14,0.14,0.23,0.23,0.23,14.0,2010,4,2010-04-01
7819,DSERRY2,Services,Other services,2010_Q2,0.04,-0.05,0.05,0.05,-0.09,0.09,0.09,14.0,2010,4,2010-04-01
7820,DSERRY2,Services,Recreation services,2010_Q2,-0.12,-0.01,0.01,0.01,0.11,0.11,0.11,14.0,2010,4,2010-04-01
7821,DSERRY2,Services,Transportation services,2010_Q2,0.1,0.08,0.08,0.08,-0.02,0.02,0.02,14.0,2010,4,2010-04-01
7822,DSERRY2,Services,Final consumption expenditures of nonprofit institutions serving households (NPISHs) \1\,2010_Q3,0.08,0.02,0.02,0.02,-0.06,0.06,0.06,14.0,2010,7,2010-07-01
7823,DSERRY2,Services,Financial services and insurance,2010_Q3,-0.17,-0.27,0.27,0.27,-0.1,0.1,0.1,14.0,2010,7,2010-07-01
7824,DSERRY2,Services,Food services and accommodations,2010_Q3,0.15,0.12,0.12,0.12,-0.03,0.03,0.03,14.0,2010,7,2010-07-01
7825,DSERRY2,Services,Health care,2010_Q3,0.3,0.14,0.14,0.14,-0.16,0.16,0.16,14.0,2010,7,2010-07-01
7826,DSERRY2,Services,Housing and utilities,2010_Q3,0.42,0.44,0.44,0.44,0.02,0.02,0.02,14.0,2010,7,2010-07-01
7827,DSERRY2,Services,Other services,2010_Q3,0.16,0.11,0.11,0.11,-0.05,0.05,0.05,14.0,2010,7,2010-07-01
7828,DSERRY2,Services,Recreation services,2010_Q3,0.13,0.11,0.11,0.11,-0.02,0.02,0.02,14.0,2010,7,2010-07-01
