,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
4292,DHCERY2,Household consumption for services,Other,2005_Q1,0.33,0.2,0.2,0.2,-0.13,0.13,0.13,15.0,2005,1,2005-01-01
4293,DHCERY2,Household consumption for services,Other household operation,2005_Q1,0.06,0.07,0.07,0.07,0.01,0.01,0.01,15.0,2005,1,2005-01-01
4294,DHCERY2,Household consumption for services,Recreation,2005_Q1,0.13,0.14,0.14,0.14,0.01,0.01,0.01,15.0,2005,1,2005-01-01
4295,DHCERY2,Household consumption for services,Transportation,2005_Q1,0.05,0.06,0.06,0.06,0.01,0.01,0.01,15.0,2005,1,2005-01-01
4296,DHCERY2,Household consumption for services,Electricity and gas,2005_Q2,0.05,-0.08,0.08,0.08,-0.13,0.13,0.13,15.0,2005,4,2005-04-01
4297,DHCERY2,Household consumption for services,Housing,2005_Q2,0.22,0.22,0.22,0.22,0.0,0.0,0.0,15.0,2005,4,2005-04-01
4298,DHCERY2,Household consumption for services,Medical care,2005_Q2,0.45,0.5,0.5,0.5,0.05,0.05,0.05,15.0,2005,4,2005-04-01
4299,DHCERY2,Household consumption for services,Other,2005_Q2,0.11,0.18,0.18,0.18,0.07,0.07,0.07,15.0,2005,4,2005-04-01
4300,DHCERY2,Household consumption for services,Other household operation,2005_Q2,0.05,0.06,0.06,0.06,0.01,0.01,0.01,15.0,2005,4,2005-04-01
4301,DHCERY2,Household consumption for services,Recreation,2005_Q2,0.02,0.02,0.02,0.02,0.0,0.0,0.0,15.0,2005,4,2005-04-01
4302,DHCERY2,Household consumption for services,Transportation,2005_Q2,0.06,0.06,0.06,0.06,0.0,0.0,0.0,15.0,2005,4,2005-04-01
4303,DHCERY2,Household consumption for services,Electricity and gas,2005_Q3,0.06,0.1,0.1,0.1,0.04,0.04,0.04,15.0,2005,7,2005-07-01
4304,DHCERY2,Household consumption for services,Housing,2005_Q3,0.2,0.2,0.2,0.2,0.0,0.0,0.0,15.0,2005,7,2005-07-01
4305,DHCERY2,Household consumption for services,Medical care,2005_Q3,0.67,0.66,0.66,0.66,-0.01,0.01,0.01,15.0,2005,7,2005-07-01
4306,DHCERY2,Household consumption for services,Other,2005_Q3,0.3,0.26,0.26,0.26,-0.04,0.04,0.04,15.0,2005,7,2005-07-01
4307,DHCERY2,Household consumption for services,Other household operation,2005_Q3,0.04,0.08,0.08,0.08,0.04,0.04,0.04,15.0,2005,7,2005-07-01
4308,DHCERY2,Household consumption for services,Recreation,2005_Q3,0.01,0.02,0.02,0.02,0.01,0.01,0.01,15.0,2005,7,2005-07-01
4309,DHCERY2,Household consumption for services,Transportation,2005_Q3,0.05,0.05,0.05,0.05,0.0,0.0,0.0,15.0,2005,7,2005-07-01
4310,DHCERY2,Household consumption for services,Electricity and gas,2005_Q4,0.02,0.03,0.03,0.03,0.01,0.01,0.01,15.0,2005,10,2005-10-01
4311,DHCERY2,Household consumption for services,Housing,2005_Q4,0.18,0.16,0.16,0.16,-0.02,0.02,0.02,15.0,2005,10,2005-10-01
4312,DHCERY2,Household consumption for services,Medical care,2005_Q4,0.61,0.58,0.58,0.58,-0.03,0.03,0.03,15.0,2005,10,2005-10-01
4313,DHCERY2,Household consumption for services,Other,2005_Q4,0.26,0.2,0.2,0.2,-0.06,0.06,0.06,15.0,2005,10,2005-10-01
4314,DHCERY2,Household consumption for services,Other household operation,2005_Q4,0.06,-0.02,0.02,0.02,-0.08,0.08,0.08,15.0,2005,10,2005-10-01
4315,DHCERY2,Household consumption for services,Recreation,2005_Q4,0.08,0.02,0.02,0.02,-0.06,0.06,0.06,15.0,2005,10,2005-10-01
4316,DHCERY2,Household consumption for services,Transportation,2005_Q4,0.11,0.11,0.11,0.11,0.0,0.0,0.0,15.0,2005,10,2005-10-01
4317,DHCERY2,Household consumption for services,Electricity and gas,2006_Q1,-0.25,-0.55,0.55,0.55,-0.3,0.3,0.3,15.0,2006,1,2006-01-01
4318,DHCERY2,Household consumption for services,Housing,2006_Q1,0.19,0.19,0.19,0.19,0.0,0.0,0.0,15.0,2006,1,2006-01-01
4319,DHCERY2,Household consumption for services,Medical care,2006_Q1,0.59,0.59,0.59,0.59,0.0,0.0,0.0,15.0,2006,1,2006-01-01
4320,DHCERY2,Household consumption for services,Other,2006_Q1,0.4,0.36,0.36,0.36,-0.04,0.04,0.04,15.0,2006,1,2006-01-01
4321,DHCERY2,Household consumption for services,Other household operation,2006_Q1,0.0,-0.01,0.01,0.01,-0.01,0.01,0.01,15.0,2006,1,2006-01-01
4322,DHCERY2,Household consumption for services,Recreation,2006_Q1,0.1,0.09,0.09,0.09,-0.01,0.01,0.01,15.0,2006,1,2006-01-01
4323,DHCERY2,Household consumption for services,Transportation,2006_Q1,0.14,0.15,0.15,0.15,0.01,0.01,0.01,15.0,2006,1,2006-01-01
4324,DHCERY2,Household consumption for services,Electricity and gas,2006_Q2,0.22,0.23,0.23,0.23,0.01,0.01,0.01,15.0,2006,4,2006-04-01
4325,DHCERY2,Household consumption for services,Housing,2006_Q2,0.26,0.25,0.25,0.25,-0.01,0.01,0.01,15.0,2006,4,2006-04-01
4326,DHCERY2,Household consumption for services,Medical care,2006_Q2,0.41,0.31,0.31,0.31,-0.1,0.1,0.1,15.0,2006,4,2006-04-01
4327,DHCERY2,Household consumption for services,Other,2006_Q2,0.51,0.58,0.58,0.58,0.07,0.07,0.07,15.0,2006,4,2006-04-01
4328,DHCERY2,Household consumption for services,Other household operation,2006_Q2,0.02,0.08,0.08,0.08,0.06,0.06,0.06,15.0,2006,4,2006-04-01
4329,DHCERY2,Household consumption for services,Recreation,2006_Q2,-0.02,0.02,0.02,0.02,0.04,0.04,0.04,15.0,2006,4,2006-04-01
4330,DHCERY2,Household consumption for services,Transportation,2006_Q2,0.03,0.04,0.04,0.04,0.01,0.01,0.01,15.0,2006,4,2006-04-01
4331,DHCERY2,Household consumption for services,Electricity and gas,2006_Q3,0.13,0.32,0.32,0.32,0.19,0.19,0.19,15.0,2006,7,2006-07-01
4332,DHCERY2,Household consumption for services,Housing,2006_Q3,0.27,0.27,0.27,0.27,0.0,0.0,0.0,15.0,2006,7,2006-07-01
4333,DHCERY2,Household consumption for services,Medical care,2006_Q3,0.34,0.25,0.25,0.25,-0.09,0.09,0.09,15.0,2006,7,2006-07-01
4334,DHCERY2,Household consumption for services,Other,2006_Q3,0.23,0.15,0.15,0.15,-0.08,0.08,0.08,15.0,2006,7,2006-07-01
4335,DHCERY2,Household consumption for services,Other household operation,2006_Q3,0.05,0.04,0.04,0.04,-0.01,0.01,0.01,15.0,2006,7,2006-07-01
4336,DHCERY2,Household consumption for services,Recreation,2006_Q3,0.09,0.08,0.08,0.08,-0.01,0.01,0.01,15.0,2006,7,2006-07-01
4337,DHCERY2,Household consumption for services,Transportation,2006_Q3,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,15.0,2006,7,2006-07-01
4338,DHCERY2,Household consumption for services,Electricity and gas,2006_Q4,0.08,0.08,0.08,0.08,0.0,0.0,0.0,15.0,2006,10,2006-10-01
4339,DHCERY2,Household consumption for services,Housing,2006_Q4,0.33,0.33,0.33,0.33,0.0,0.0,0.0,15.0,2006,10,2006-10-01
4340,DHCERY2,Household consumption for services,Medical care,2006_Q4,0.31,0.42,0.42,0.42,0.11,0.11,0.11,15.0,2006,10,2006-10-01
4341,DHCERY2,Household consumption for services,Other,2006_Q4,0.26,0.33,0.33,0.33,0.07,0.07,0.07,15.0,2006,10,2006-10-01
4342,DHCERY2,Household consumption for services,Other household operation,2006_Q4,0.01,0.05,0.05,0.05,0.04,0.04,0.04,15.0,2006,10,2006-10-01
4343,DHCERY2,Household consumption for services,Recreation,2006_Q4,0.11,0.09,0.09,0.09,-0.02,0.02,0.02,15.0,2006,10,2006-10-01
4344,DHCERY2,Household consumption for services,Transportation,2006_Q4,0.1,0.1,0.1,0.1,0.0,0.0,0.0,15.0,2006,10,2006-10-01
4345,DHCERY2,Household consumption for services,Electricity and gas,2007_Q1,0.16,0.26,0.26,0.26,0.1,0.1,0.1,15.0,2007,1,2007-01-01
4346,DHCERY2,Household consumption for services,Housing,2007_Q1,0.22,0.24,0.24,0.24,0.02,0.02,0.02,15.0,2007,1,2007-01-01
4347,DHCERY2,Household consumption for services,Medical care,2007_Q1,0.55,0.51,0.51,0.51,-0.04,0.04,0.04,15.0,2007,1,2007-01-01
4348,DHCERY2,Household consumption for services,Other,2007_Q1,0.47,0.46,0.46,0.46,-0.01,0.01,0.01,15.0,2007,1,2007-01-01
4349,DHCERY2,Household consumption for services,Other household operation,2007_Q1,0.06,0.04,0.04,0.04,-0.02,0.02,0.02,15.0,2007,1,2007-01-01
4350,DHCERY2,Household consumption for services,Recreation,2007_Q1,-0.01,-0.02,0.02,0.02,-0.01,0.01,0.01,15.0,2007,1,2007-01-01
4351,DHCERY2,Household consumption for services,Transportation,2007_Q1,0.06,0.08,0.08,0.08,0.02,0.02,0.02,15.0,2007,1,2007-01-01
4352,DHCERY2,Household consumption for services,Electricity and gas,2007_Q2,-0.08,0.02,0.02,0.02,0.1,0.1,0.1,15.0,2007,4,2007-04-01
4353,DHCERY2,Household consumption for services,Housing,2007_Q2,0.29,0.29,0.29,0.29,0.0,0.0,0.0,15.0,2007,4,2007-04-01
4354,DHCERY2,Household consumption for services,Medical care,2007_Q2,0.35,0.28,0.28,0.28,-0.07,0.07,0.07,15.0,2007,4,2007-04-01
4355,DHCERY2,Household consumption for services,Other,2007_Q2,0.22,0.19,0.19,0.19,-0.03,0.03,0.03,15.0,2007,4,2007-04-01
4356,DHCERY2,Household consumption for services,Other household operation,2007_Q2,0.03,0.03,0.03,0.03,0.0,0.0,0.0,15.0,2007,4,2007-04-01
4357,DHCERY2,Household consumption for services,Recreation,2007_Q2,-0.03,0.03,0.03,0.03,0.06,0.06,0.06,15.0,2007,4,2007-04-01
4358,DHCERY2,Household consumption for services,Transportation,2007_Q2,0.15,0.11,0.11,0.11,-0.04,0.04,0.04,15.0,2007,4,2007-04-01
4359,DHCERY2,Household consumption for services,Electricity and gas,2007_Q3,0.06,0.21,0.21,0.21,0.15,0.15,0.15,15.0,2007,7,2007-07-01
4360,DHCERY2,Household consumption for services,Housing,2007_Q3,0.27,0.27,0.27,0.27,0.0,0.0,0.0,15.0,2007,7,2007-07-01
4361,DHCERY2,Household consumption for services,Medical care,2007_Q3,0.32,0.27,0.27,0.27,-0.05,0.05,0.05,15.0,2007,7,2007-07-01
4362,DHCERY2,Household consumption for services,Other,2007_Q3,0.33,0.24,0.24,0.24,-0.09,0.09,0.09,15.0,2007,7,2007-07-01
4363,DHCERY2,Household consumption for services,Other household operation,2007_Q3,0.05,0.02,0.02,0.02,-0.03,0.03,0.03,15.0,2007,7,2007-07-01
4364,DHCERY2,Household consumption for services,Recreation,2007_Q3,0.1,0.1,0.1,0.1,0.0,0.0,0.0,15.0,2007,7,2007-07-01
4365,DHCERY2,Household consumption for services,Transportation,2007_Q3,0.07,0.09,0.09,0.09,0.02,0.02,0.02,15.0,2007,7,2007-07-01
4366,DHCERY2,Household consumption for services,Electricity and gas,2007_Q4,-0.12,0.19,0.19,0.19,0.31,0.31,0.31,15.0,2007,10,2007-10-01
4367,DHCERY2,Household consumption for services,Housing,2007_Q4,0.36,0.34,0.34,0.34,-0.02,0.02,0.02,15.0,2007,10,2007-10-01
4368,DHCERY2,Household consumption for services,Medical care,2007_Q4,0.35,0.51,0.51,0.51,0.16,0.16,0.16,15.0,2007,10,2007-10-01
4369,DHCERY2,Household consumption for services,Other,2007_Q4,0.07,0.03,0.03,0.03,-0.04,0.04,0.04,15.0,2007,10,2007-10-01
4370,DHCERY2,Household consumption for services,Other household operation,2007_Q4,0.04,0.03,0.03,0.03,-0.01,0.01,0.01,15.0,2007,10,2007-10-01
4371,DHCERY2,Household consumption for services,Recreation,2007_Q4,-0.06,0.0,0.0,0.0,0.06,0.06,0.06,15.0,2007,10,2007-10-01
4372,DHCERY2,Household consumption for services,Transportation,2007_Q4,0.04,0.07,0.07,0.07,0.03,0.03,0.03,15.0,2007,10,2007-10-01
4373,DHCERY2,Household consumption for services,Electricity and gas,2008_Q1,0.23,0.19,0.19,0.19,-0.04,0.04,0.04,15.0,2008,1,2008-01-01
4374,DHCERY2,Household consumption for services,Housing,2008_Q1,0.23,0.23,0.23,0.23,0.0,0.0,0.0,15.0,2008,1,2008-01-01
4375,DHCERY2,Household consumption for services,Medical care,2008_Q1,0.44,0.62,0.62,0.62,0.18,0.18,0.18,15.0,2008,1,2008-01-01
4376,DHCERY2,Household consumption for services,Other,2008_Q1,0.47,0.39,0.39,0.39,-0.08,0.08,0.08,15.0,2008,1,2008-01-01
4377,DHCERY2,Household consumption for services,Other household operation,2008_Q1,0.04,-0.06,0.06,0.06,-0.1,0.1,0.1,15.0,2008,1,2008-01-01
4378,DHCERY2,Household consumption for services,Recreation,2008_Q1,-0.03,-0.12,0.12,0.12,-0.09,0.09,0.09,15.0,2008,1,2008-01-01
4379,DHCERY2,Household consumption for services,Transportation,2008_Q1,0.05,0.06,0.06,0.06,0.01,0.01,0.01,15.0,2008,1,2008-01-01
4380,DHCERY2,Household consumption for services,Electricity and gas,2008_Q2,0.05,-0.19,0.19,0.19,-0.24,0.24,0.24,15.0,2008,4,2008-04-01
4381,DHCERY2,Household consumption for services,Housing,2008_Q2,0.18,0.18,0.18,0.18,0.0,0.0,0.0,15.0,2008,4,2008-04-01
4382,DHCERY2,Household consumption for services,Medical care,2008_Q2,0.41,0.35,0.35,0.35,-0.06,0.06,0.06,15.0,2008,4,2008-04-01
4383,DHCERY2,Household consumption for services,Other,2008_Q2,-0.16,-0.03,0.03,0.03,0.13,0.13,0.13,15.0,2008,4,2008-04-01
4384,DHCERY2,Household consumption for services,Other household operation,2008_Q2,0.02,0.02,0.02,0.02,0.0,0.0,0.0,15.0,2008,4,2008-04-01
4385,DHCERY2,Household consumption for services,Recreation,2008_Q2,0.03,0.04,0.04,0.04,0.01,0.01,0.01,15.0,2008,4,2008-04-01
4386,DHCERY2,Household consumption for services,Transportation,2008_Q2,-0.05,-0.08,0.08,0.08,-0.03,0.03,0.03,15.0,2008,4,2008-04-01
4387,DHCERY2,Household consumption for services,Electricity and gas,2008_Q3,-0.23,-0.38,0.38,0.38,-0.15,0.15,0.15,15.0,2008,7,2008-07-01
4388,DHCERY2,Household consumption for services,Housing,2008_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,15.0,2008,7,2008-07-01
4389,DHCERY2,Household consumption for services,Medical care,2008_Q3,0.35,0.31,0.31,0.31,-0.04,0.04,0.04,15.0,2008,7,2008-07-01
4390,DHCERY2,Household consumption for services,Other,2008_Q3,0.07,0.02,0.02,0.02,-0.05,0.05,0.05,15.0,2008,7,2008-07-01
4391,DHCERY2,Household consumption for services,Other household operation,2008_Q3,0.05,0.05,0.05,0.05,0.0,0.0,0.0,15.0,2008,7,2008-07-01
4392,DHCERY2,Household consumption for services,Recreation,2008_Q3,-0.02,-0.04,0.04,0.04,-0.02,0.02,0.02,15.0,2008,7,2008-07-01
4393,DHCERY2,Household consumption for services,Transportation,2008_Q3,-0.04,-0.06,0.06,0.06,-0.02,0.02,0.02,15.0,2008,7,2008-07-01
4394,DHCERY2,Household consumption for services,Electricity and gas,2008_Q4,0.42,0.29,0.29,0.29,-0.13,0.13,0.13,15.0,2008,10,2008-10-01
4395,DHCERY2,Household consumption for services,Housing,2008_Q4,0.02,0.04,0.04,0.04,0.02,0.02,0.02,15.0,2008,10,2008-10-01
4396,DHCERY2,Household consumption for services,Medical care,2008_Q4,0.27,0.38,0.38,0.38,0.11,0.11,0.11,15.0,2008,10,2008-10-01
4397,DHCERY2,Household consumption for services,Other,2008_Q4,0.15,0.14,0.14,0.14,-0.01,0.01,0.01,15.0,2008,10,2008-10-01
4398,DHCERY2,Household consumption for services,Other household operation,2008_Q4,0.05,0.02,0.02,0.02,-0.03,0.03,0.03,15.0,2008,10,2008-10-01
4399,DHCERY2,Household consumption for services,Recreation,2008_Q4,0.01,-0.03,0.03,0.03,-0.04,0.04,0.04,15.0,2008,10,2008-10-01
4400,DHCERY2,Household consumption for services,Transportation,2008_Q4,-0.18,-0.17,0.17,0.17,0.01,0.01,0.01,15.0,2008,10,2008-10-01
4401,DHCERY2,Household consumption for services,Electricity and gas,2009_Q1,0.31,0.15,0.15,0.15,-0.16,0.16,0.16,15.0,2009,1,2009-01-01
4402,DHCERY2,Household consumption for services,Housing,2009_Q1,-0.01,-0.01,0.01,0.01,0.0,0.0,0.0,15.0,2009,1,2009-01-01
4403,DHCERY2,Household consumption for services,Medical care,2009_Q1,0.25,0.21,0.21,0.21,-0.04,0.04,0.04,15.0,2009,1,2009-01-01
4404,DHCERY2,Household consumption for services,Other,2009_Q1,0.14,0.16,0.16,0.16,0.02,0.02,0.02,15.0,2009,1,2009-01-01
4405,DHCERY2,Household consumption for services,Other household operation,2009_Q1,0.01,-0.03,0.03,0.03,-0.04,0.04,0.04,15.0,2009,1,2009-01-01
4406,DHCERY2,Household consumption for services,Recreation,2009_Q1,0.07,0.05,0.05,0.05,-0.02,0.02,0.02,15.0,2009,1,2009-01-01
4407,DHCERY2,Household consumption for services,Transportation,2009_Q1,-0.14,-0.12,0.12,0.12,0.02,0.02,0.02,15.0,2009,1,2009-01-01
4408,DHCERY2,Household consumption for services,Financial services and insurance,2009_Q2,0.16,0.14,0.14,0.14,-0.02,0.02,0.02,15.0,2009,4,2009-04-01
4409,DHCERY2,Household consumption for services,Food services and accommodations,2009_Q2,-0.09,-0.1,0.1,0.1,-0.01,0.01,0.01,15.0,2009,4,2009-04-01
4410,DHCERY2,Household consumption for services,Health care,2009_Q2,0.24,0.44,0.44,0.44,0.2,0.2,0.2,15.0,2009,4,2009-04-01
4411,DHCERY2,Household consumption for services,Housing and utilities,2009_Q2,-0.11,-0.16,0.16,0.16,-0.05,0.05,0.05,15.0,2009,4,2009-04-01
4412,DHCERY2,Household consumption for services,Other services,2009_Q2,0.0,0.01,0.01,0.01,0.01,0.01,0.01,15.0,2009,4,2009-04-01
4413,DHCERY2,Household consumption for services,Recreation services,2009_Q2,-0.02,-0.04,0.04,0.04,-0.02,0.02,0.02,15.0,2009,4,2009-04-01
4414,DHCERY2,Household consumption for services,Transportation services,2009_Q2,0.0,0.02,0.02,0.02,0.02,0.02,0.02,15.0,2009,4,2009-04-01
4415,DHCERY2,Household consumption for services,Financial services and insurance,2009_Q3,0.21,0.17,0.17,0.17,-0.04,0.04,0.04,15.0,2009,7,2009-07-01
4416,DHCERY2,Household consumption for services,Food services and accommodations,2009_Q3,0.01,-0.09,0.09,0.09,-0.1,0.1,0.1,15.0,2009,7,2009-07-01
4417,DHCERY2,Household consumption for services,Health care,2009_Q3,0.27,0.02,0.02,0.02,-0.25,0.25,0.25,15.0,2009,7,2009-07-01
4418,DHCERY2,Household consumption for services,Housing and utilities,2009_Q3,0.04,0.07,0.07,0.07,0.03,0.03,0.03,15.0,2009,7,2009-07-01
4419,DHCERY2,Household consumption for services,Other services,2009_Q3,0.1,0.07,0.07,0.07,-0.03,0.03,0.03,15.0,2009,7,2009-07-01
4420,DHCERY2,Household consumption for services,Recreation services,2009_Q3,-0.09,-0.08,0.08,0.08,0.01,0.01,0.01,15.0,2009,7,2009-07-01
4421,DHCERY2,Household consumption for services,Transportation services,2009_Q3,0.08,0.08,0.08,0.08,0.0,0.0,0.0,15.0,2009,7,2009-07-01
4422,DHCERY2,Household consumption for services,Financial services and insurance,2009_Q4,0.12,-0.15,0.15,0.15,-0.27,0.27,0.27,15.0,2009,10,2009-10-01
4423,DHCERY2,Household consumption for services,Food services and accommodations,2009_Q4,-0.03,-0.04,0.04,0.04,-0.01,0.01,0.01,15.0,2009,10,2009-10-01
4424,DHCERY2,Household consumption for services,Health care,2009_Q4,0.16,0.25,0.25,0.25,0.09,0.09,0.09,15.0,2009,10,2009-10-01
4425,DHCERY2,Household consumption for services,Housing and utilities,2009_Q4,0.44,0.33,0.33,0.33,-0.11,0.11,0.11,15.0,2009,10,2009-10-01
4426,DHCERY2,Household consumption for services,Other services,2009_Q4,0.02,-0.02,0.02,0.02,-0.04,0.04,0.04,15.0,2009,10,2009-10-01
4427,DHCERY2,Household consumption for services,Recreation services,2009_Q4,0.01,0.0,0.0,0.0,-0.01,0.01,0.01,15.0,2009,10,2009-10-01
4428,DHCERY2,Household consumption for services,Transportation services,2009_Q4,0.02,0.02,0.02,0.02,0.0,0.0,0.0,15.0,2009,10,2009-10-01
4429,DHCERY2,Household consumption for services,Financial services and insurance,2010_Q1,-0.04,0.06,0.06,0.06,0.1,0.1,0.1,15.0,2010,1,2010-01-01
4430,DHCERY2,Household consumption for services,Food services and accommodations,2010_Q1,0.34,0.26,0.26,0.26,-0.08,0.08,0.08,15.0,2010,1,2010-01-01
4431,DHCERY2,Household consumption for services,Health care,2010_Q1,0.26,0.2,0.2,0.2,-0.06,0.06,0.06,15.0,2010,1,2010-01-01
4432,DHCERY2,Household consumption for services,Housing and utilities,2010_Q1,0.32,0.09,0.09,0.09,-0.23,0.23,0.23,15.0,2010,1,2010-01-01
4433,DHCERY2,Household consumption for services,Other services,2010_Q1,0.04,0.01,0.01,0.01,-0.03,0.03,0.03,15.0,2010,1,2010-01-01
4434,DHCERY2,Household consumption for services,Recreation services,2010_Q1,0.08,0.02,0.02,0.02,-0.06,0.06,0.06,15.0,2010,1,2010-01-01
4435,DHCERY2,Household consumption for services,Transportation services,2010_Q1,0.0,-0.02,0.02,0.02,-0.02,0.02,0.02,15.0,2010,1,2010-01-01
4436,DHCERY2,Household consumption for services,Financial services and insurance,2010_Q2,0.17,0.07,0.07,0.07,-0.1,0.1,0.1,15.0,2010,4,2010-04-01
4437,DHCERY2,Household consumption for services,Food services and accommodations,2010_Q2,0.11,0.11,0.11,0.11,0.0,0.0,0.0,15.0,2010,4,2010-04-01
4438,DHCERY2,Household consumption for services,Health care,2010_Q2,0.08,0.35,0.35,0.35,0.27,0.27,0.27,15.0,2010,4,2010-04-01
4439,DHCERY2,Household consumption for services,Housing and utilities,2010_Q2,-0.09,0.14,0.14,0.14,0.23,0.23,0.23,15.0,2010,4,2010-04-01
4440,DHCERY2,Household consumption for services,Other services,2010_Q2,0.04,-0.05,0.05,0.05,-0.09,0.09,0.09,15.0,2010,4,2010-04-01
4441,DHCERY2,Household consumption for services,Recreation services,2010_Q2,-0.12,-0.01,0.01,0.01,0.11,0.11,0.11,15.0,2010,4,2010-04-01
4442,DHCERY2,Household consumption for services,Transportation services,2010_Q2,0.1,0.08,0.08,0.08,-0.02,0.02,0.02,15.0,2010,4,2010-04-01
4443,DHCERY2,Household consumption for services,Financial services and insurance,2010_Q3,-0.17,-0.27,0.27,0.27,-0.1,0.1,0.1,15.0,2010,7,2010-07-01
